t,E,Ux,U0,Ug,Pg,Uk,Pk,TQ,Rs,RX_h1,Tsvp,Tgaz,T_combined,original_t,global_time,file_index,file_name
5896.177,1.0,0.13386,0.767754,4.4929,448.884,4.2783,427.789,6.432794302471722e-06,20.808997413233925,,3.664630464004022,95.28872291541681,95.28872291541681,5896.177,5891.026,1,1155.dat
5897.896,1.0,0.133873,0.76771,4.4926,448.849,4.278,427.763,6.432425638877251e-06,20.81221105625822,,3.664576844555423,95.27664560993779,95.27664560993779,5897.896,5892.745,1,1155.dat
5899.616,1.0,0.133855,0.767693,4.4922,448.813,4.2778,427.736,6.432283200670297e-06,20.80987354320021,,3.664521160494112,95.26422446769017,95.26422446769017,5899.616,5894.465,1,1155.dat
5901.334,1.0,0.133854,0.76771,4.4918,448.774,4.2775,427.712,6.432425638877251e-06,20.809257271626006,,3.664471661560795,95.25076963658269,95.25076963658269,5901.334,5896.183,1,1155.dat
5903.054,1.0,0.133883,0.767826,4.4914,448.735,4.2773,427.687,6.433397570171764e-06,20.810621221474655,,3.664420098180174,95.23731626782345,95.23731626782345,5903.054,5897.903,1,1155.dat
5904.773,1.0,0.1339,0.767943,4.4911,448.698,4.277,427.663,6.434377880184332e-06,20.810092676149136,,3.664370595422511,95.22455416697696,95.22455416697696,5904.773,5899.622,1,1155.dat
5906.492,1.0,0.133902,0.767807,4.4907,448.662,4.2768,427.637,6.433238374528698e-06,20.81408960845629,,3.664316965320939,95.21213825070588,95.21213825070588,5906.492,5901.341,1,1155.dat
5908.211,1.0,0.133872,0.767792,4.4904,448.628,4.2765,427.61,6.433112693757855e-06,20.80983287140267,,3.6642612701957757,95.20041325114062,95.20041325114062,5908.211,5903.06,1,1155.dat
5909.929,1.0,0.133876,0.767836,4.49,448.591,4.2762,427.584,6.433481357352325e-06,20.80926213410155,,3.6642076356116196,95.18765495486417,95.18765495486417,5909.929,5904.778,1,1155.dat
5911.647,1.0,0.133884,0.767775,4.4896,448.554,4.276,427.559,6.432970255550901e-06,20.812159030966104,,3.664156061821998,95.17489797379083,95.17489797379083,5911.647,5906.496,1,1155.dat
5913.367,1.0,0.133917,0.767945,4.4893,448.516,4.2757,427.533,6.4343946376204445e-06,20.812680530506743,,3.6641024229235284,95.1617975782342,95.1617975782342,5913.367,5908.216,1,1155.dat
5915.086,1.0,0.133881,0.767819,4.4889,448.482,4.2755,427.506,6.433338919145371e-06,20.810500065770707,,3.6640467186621732,95.15007734722266,95.15007734722266,5915.086,5909.935,1,1155.dat
5916.806,1.0,0.133899,0.767899,4.4885,448.443,4.2752,427.482,6.434009216589863e-06,20.81112965376957,,3.663997201771469,95.13663491975619,95.13663491975619,5916.806,5911.655,1,1155.dat
5918.526,1.0,0.133887,0.767755,4.4882,448.406,4.275,427.461,6.432802681189778e-06,20.813167546938804,,3.6639538729542265,95.12388319746218,95.12388319746218,5918.526,5913.375,1,1155.dat
5920.245,1.0,0.133888,0.767835,4.4878,448.37,4.2747,427.432,6.43347297863427e-06,20.8111544798036,,3.6638940355609626,95.11147737770189,95.11147737770189,5920.245,5915.094,1,1155.dat
5921.966,1.0,0.133902,0.767842,4.4874,448.334,4.2744,427.405,6.433531629660663e-06,20.81314085449871,,3.6638383224233904,95.09907280186408,95.09907280186408,5921.966,5916.8150000000005,1,1155.dat
5923.686,1.0,0.133888,0.767809,4.4871,448.298,4.2742,427.38,6.433255131964809e-06,20.811859199358175,,3.663786734068662,95.08666946976165,95.08666946976165,5923.686,5918.535,1,1155.dat
5925.404,1.0,0.133899,0.767829,4.4867,448.26,4.2739,427.352,6.4334227063259324e-06,20.813026923963537,,3.6637289526953456,95.07357841274619,95.07357841274619,5925.404,5920.253000000001,1,1155.dat
5927.124,1.0,0.13389,0.767764,4.4863,448.224,4.2737,427.329,6.4328780896522834e-06,20.813389921903084,,3.663681487514522,95.06117763662358,95.06117763662358,5927.124,5921.973,1,1155.dat
5928.844,1.0,0.133896,0.767816,4.486,448.188,4.2734,427.303,6.433313782991203e-06,20.812912989570414,,3.6636278291486124,95.04877810366496,95.04877810366496,5928.844,5923.693,1,1155.dat
5930.562,1.0,0.133898,0.767788,4.4856,448.15,4.2732,427.28,6.4330791788856305e-06,20.813982896320336,,3.6635803602972663,95.03569105623708,95.03569105623708,5930.562,5925.411,1,1155.dat
5932.282,1.0,0.133908,0.767825,4.4852,448.11,4.2729,427.252,6.433389191453708e-06,20.814534301435874,,3.663522569804643,95.02191671277377,95.02191671277377,5932.282,5927.131,1,1155.dat
5934.001,1.0,0.133891,0.767889,4.4848,448.076,4.2727,427.23,6.433925429409301e-06,20.81015726231265,,3.6634771611972825,95.01020972697879,95.01020972697879,5934.001,5928.85,1,1155.dat
5935.721,1.0,0.133907,0.767783,4.4845,448.039,4.2724,427.202,6.43303728529535e-06,20.815517470431097,,3.663419366143663,94.99747103101555,94.99747103101555,5935.721,5930.57,1,1155.dat
5937.44,1.0,0.133912,0.767929,4.4841,448.002,4.2722,427.178,6.434260578131546e-06,20.812337078037164,,3.66336982549307,94.98473364722592,94.98473364722592,5937.44,5932.289,1,1155.dat
5939.159,1.0,0.133914,0.767786,4.4837,447.965,4.2719,427.153,6.433062421449518e-06,20.81652426587617,,3.6633182186527717,94.97199757540713,94.97199757540713,5939.159,5934.008,1,1155.dat
5940.879,1.0,0.13392,0.767847,4.4834,447.929,4.2717,427.128,6.433573523250942e-06,20.81580314828345,,3.66326660977561,94.95960698081484,94.95960698081484,5940.879,5935.728,1,1155.dat
5942.597,1.0,0.13392,0.767874,4.483,447.891,4.2714,427.105,6.433799748638458e-06,20.815071222622464,,3.6632191278094886,94.9465293668714,94.9465293668714,5942.597,5937.446,1,1155.dat
5944.316,1.0,0.133905,0.767876,4.4827,447.858,4.2712,427.08,6.433816506074572e-06,20.812685576837925,,3.6631675150209873,94.9351736137905,94.9351736137905,5944.316,5939.165,1,1155.dat
5946.035,1.0,0.133924,0.767913,4.4823,447.82,4.2709,427.055,6.434126518642648e-06,20.81463577254194,,3.6631159001950375,94.92209858407888,94.92209858407888,5946.035,5940.884,1,1155.dat
5947.755,1.0,0.133927,0.767862,4.4819,447.782,4.2707,427.029,6.433699204021786e-06,20.816484537586177,,3.663062218614509,94.90902493716257,94.90902493716257,5947.755,5942.604,1,1155.dat
5949.474,1.0,0.133931,0.767801,4.4815,447.746,4.2704,427.004,6.43318810222036e-06,20.81876013446192,,3.6630105996315416,94.89664065226978,94.89664065226978,5949.474,5944.323,1,1155.dat
5951.194,1.0,0.133929,0.767958,4.4811,447.706,4.2702,426.978,6.434503560955174e-06,20.81419315900088,,3.6629569137272835,94.88288179083858,94.88288179083858,5951.194,5946.043000000001,1,1155.dat
5952.912,1.0,0.133936,0.7678,4.4808,447.673,4.27,426.956,6.433179723502305e-06,20.819564469914038,,3.662911485470995,94.87153188306687,94.87153188306687,5952.912,5947.761,1,1155.dat
5954.632,1.0,0.133917,0.767791,4.4805,447.637,4.2697,426.932,6.4331043150397995e-06,20.816855042583203,,3.6628619255728685,94.85915135412034,94.85915135412034,5954.632,5949.481,1,1155.dat
5956.351,1.0,0.133923,0.767805,4.4801,447.6,4.2695,426.907,6.4332216170925846e-06,20.81740813097075,,3.662810298681121,94.84642821386099,94.84642821386099,5956.351,5951.2,1,1155.dat
5958.07,1.0,0.13392,0.767686,4.4797,447.563,4.2692,426.882,6.432224549643904e-06,20.82016866270845,,3.6627586697505405,94.83370638337249,94.83370638337249,5958.07,5952.919,1,1155.dat
5959.79,1.0,0.133913,0.767714,4.4794,447.527,4.269,426.858,6.432459153749476e-06,20.818321080506543,,3.662709104058861,94.8213296430985,94.8213296430985,5959.79,5954.639,1,1155.dat
5961.509,1.0,0.133928,0.767837,4.479,447.489,4.2687,426.831,6.433489736070381e-06,20.8173177380095,,3.662653340409302,94.80826665089916,94.80826665089916,5961.509,5956.358,1,1155.dat
5963.227,1.0,0.133918,0.767805,4.4786,447.451,4.2685,426.808,6.4332216170925846e-06,20.8166309154017,,3.6626058361648774,94.79520503958605,94.79520503958605,5963.227,5958.076,1,1155.dat
5964.946,1.0,0.133914,0.767721,4.4782,447.414,4.2682,426.783,6.43251780477587e-06,20.81828672134799,,3.6625541991585444,94.78248848153355,94.78248848153355,5964.946,5959.795,1,1155.dat
5966.665,1.0,0.133932,0.767704,4.4779,447.382,4.268,426.759,6.432375366568916e-06,20.82154606462907,,3.6625046257133955,94.77149143269574,94.77149143269574,5966.665,5961.514,1,1155.dat
5968.383,1.0,0.133941,0.76776,4.4775,447.346,4.2678,426.736,6.432844574780059e-06,20.821426422319472,,3.6624571160642536,94.75912092272605,94.75912092272605,5968.383,5963.232,1,1155.dat
5970.102,1.0,0.133934,0.76783,4.4772,447.309,4.2675,426.712,6.433431085043989e-06,20.81844014951226,,3.662407538937107,94.74640807818015,94.74640807818015,5970.102,5964.951,1,1155.dat
5971.822,1.0,0.133941,0.767755,4.4768,447.275,4.2673,426.686,6.432802681189778e-06,20.821562021738707,,3.6623538282606787,94.73472715819679,94.73472715819679,5971.822,5966.671,1,1155.dat
5973.541,1.0,0.133916,0.767749,4.4764,447.236,4.267,426.662,6.432752408881442e-06,20.817838382075394,,3.662304247215766,94.72132981592077,94.72132981592077,5973.541,5968.39,1,1155.dat
5975.26,1.0,0.133915,0.767738,4.4761,447.202,4.2668,426.636,6.432660242982825e-06,20.81798119931539,,3.662250532294671,94.70965126714388,94.70965126714388,5975.26,5970.109,1,1155.dat
5976.978,1.0,0.133925,0.767726,4.4757,447.164,4.2665,426.612,6.4325596983661505e-06,20.819861187454897,,3.662200947331223,94.69660007808723,94.69660007808723,5976.978,5971.827,1,1155.dat
5978.698,1.0,0.133908,0.767796,4.4754,447.128,4.2663,426.588,6.43314620863008e-06,20.81532047575137,,3.662151360486603,94.68423706577681,94.68423706577681,5978.698,5973.5470000000005,1,1155.dat
5980.418,1.0,0.133938,0.767662,4.475,447.094,4.266,426.565,6.432023460410557e-06,20.823618076705635,,3.662103837995111,94.67256202376218,94.67256202376218,5980.418,5975.267,1,1155.dat
5982.137,1.0,0.133916,0.767622,4.4747,447.06,4.2658,426.542,6.431688311688312e-06,20.821282610451497,,3.6620563137756283,94.6608880854013,94.6608880854013,5982.137,5976.986,1,1155.dat
5983.857,1.0,0.133923,0.767662,4.4743,447.024,4.2656,426.518,6.432023460410557e-06,20.821285995659547,,3.6620067214432432,94.64852864755449,94.64852864755449,5983.857,5978.706,1,1155.dat
5985.574,1.0,0.13393,0.767698,4.474,446.989,4.2653,426.494,6.432325094260579e-06,20.82139786739056,,3.661957127228991,94.63651371331794,94.63651371331794,5985.574,5980.423,1,1155.dat
5987.293,1.0,0.133917,0.767732,4.4736,446.952,4.2651,426.472,6.432609970674487e-06,20.818454812356396,,3.661911664212603,94.62381348253459,94.62381348253459,5987.293,5982.142,1,1155.dat
5989.011,1.0,0.133933,0.767702,4.4732,446.916,4.2649,426.45,6.4323586091328035e-06,20.82175577242211,,3.6618661996146398,94.6114577549902,94.6114577549902,5989.011,5983.860000000001,1,1155.dat
5990.73,1.0,0.133946,0.767755,4.4729,446.88,4.2647,426.426,6.432802681189778e-06,20.822339287923885,,3.6618166000674615,94.59910326384201,94.59910326384201,5990.73,5985.579,1,1155.dat
5992.449,1.0,0.133941,0.767773,4.4726,446.847,4.2644,426.401,6.432953498114789e-06,20.821073872095006,,3.6617649318706427,94.58777939960403,94.58777939960403,5992.449,5987.298,1,1155.dat
5994.169,1.0,0.133903,0.767671,4.4722,446.812,4.2642,426.377,6.432098868873063e-06,20.817932486703288,,3.6617153284797395,94.57577037550527,94.57577037550527,5994.169,5989.018,1,1155.dat
5995.888,1.0,0.13395,0.767752,4.4718,446.774,4.2639,426.352,6.43277754503561e-06,20.82304246683825,,3.661663656278649,94.56273332911564,94.56273332911564,5995.888,5990.737,1,1155.dat
5997.608,1.0,0.13393,0.767738,4.4715,446.738,4.2637,426.331,6.432660242982825e-06,20.820313049503863,,3.661620250050685,94.5503837130543,94.5503837130543,5997.608,5992.457,1,1155.dat
5999.326,1.0,0.133929,0.767748,4.4711,446.7,4.2635,426.308,6.432744030163385e-06,20.819886408040137,,3.6615727082418603,94.53734934755023,94.53734934755023,5999.326,5994.175,1,1155.dat
6001.045,1.0,0.133957,0.767993,4.4708,446.668,4.2632,426.283,6.4347968160871395e-06,20.81759592860872,,3.661521030400797,94.52637410729506,94.52637410729506,6001.045,5995.894,1,1155.dat
6002.768,1.0,0.133957,0.767838,4.4704,446.632,4.263,426.259,6.433498114788438e-06,20.821798282971145,,3.661471417750527,94.51402812850232,94.51402812850232,6002.768,5997.617,1,1155.dat
6004.488,1.0,0.133954,0.767694,4.4701,446.598,4.2627,426.235,6.432291579388354e-06,20.825237529536505,,3.661421803216469,94.50236917135135,94.50236917135135,6004.488,5999.337,1,1155.dat
6006.207,1.0,0.133952,0.767651,4.4697,446.561,4.2625,426.212,6.43193129451194e-06,20.826093107414696,,3.661374254186813,94.48968273411312,94.48968273411312,6006.207,6001.0560000000005,1,1155.dat
6007.927,1.0,0.133953,0.767769,4.4694,446.531,4.2623,426.187,6.432919983242564e-06,20.823047752644346,,3.661322568496281,94.47939739102068,94.47939739102068,6007.927,6002.776,1,1155.dat
6009.648,1.0,0.133961,0.767751,4.4691,446.499,4.262,426.163,6.432769166317553e-06,20.82477958348475,,3.661272948309792,94.46842730324583,94.46842730324583,6009.648,6004.497,1,1155.dat
6011.369,1.0,0.133962,0.767686,4.4687,446.463,4.2618,426.142,6.432224549643904e-06,20.826698285496935,,3.661229529100743,94.45608712017219,94.45608712017219,6011.369,6006.218,1,1155.dat
6013.089,1.0,0.133942,0.767696,4.4684,446.429,4.2616,426.119,6.432308336824466e-06,20.823317693461995,,3.6611819730733033,94.44443363595754,94.44443363595754,6013.089,6007.938,1,1155.dat
6014.809,1.0,0.133965,0.767768,4.468,446.392,4.2614,426.096,6.432911604524508e-06,20.824940281439183,,3.6611344153148364,94.43175315368077,94.43175315368077,6014.809,6009.658,1,1155.dat
6016.529,1.0,0.13396,0.767825,4.4676,446.356,4.2611,426.072,6.433389191453708e-06,20.822617132810212,,3.661084787982008,94.41941663797638,94.41941663797638,6016.529,6011.378000000001,1,1155.dat
6018.246,1.0,0.133975,0.767871,4.4673,446.319,4.2609,426.048,6.433774612484289e-06,20.823701181578677,,3.661035158764007,94.40673872666441,94.40673872666441,6018.246,6013.095,1,1155.dat
6019.965,1.0,0.133961,0.767793,4.4669,446.283,4.2607,426.026,6.433121072475911e-06,20.823640421311474,,3.660989663657943,94.39440471205893,94.39440471205893,6019.965,6014.814,1,1155.dat
6021.683,1.0,0.133978,0.767767,4.4666,446.248,4.2604,426.001,6.432903225806452e-06,20.82698826597132,,3.660937962750612,94.38241449120547,94.38241449120547,6021.683,6016.532,1,1155.dat
6023.402,1.0,0.133975,0.767785,4.4662,446.212,4.2602,425.978,6.433054042731463e-06,20.82603365525505,,3.660890396108742,94.37008290844602,94.37008290844602,6023.402,6018.251,1,1155.dat
6025.122,1.0,0.133966,0.767793,4.4659,446.177,4.2599,425.955,6.433121072475911e-06,20.824417649027797,,3.660842827734876,94.35809505153773,94.35809505153773,6025.122,6019.9710000000005,1,1155.dat
6026.843,1.0,0.133976,0.767851,4.4655,446.142,4.2597,425.93,6.433607038123167e-06,20.824399004494364,,3.6607911210160404,94.34610835969728,94.34610835969728,6026.843,6021.692,1,1155.dat
6028.564,1.0,0.133985,0.767808,4.4651,446.106,4.2595,425.908,6.433246753246754e-06,20.82696422803617,,3.660745617410449,94.33378040624308,94.33378040624308,6028.564,6023.4130000000005,1,1155.dat
6030.283,1.0,0.133988,0.767898,4.4648,446.071,4.2592,425.884,6.434000837871805e-06,20.824989516836872,,3.6606959753056407,94.3217960773043,94.3217960773043,6030.283,6025.1320000000005,1,1155.dat
6032.002,1.0,0.133983,0.767751,4.4645,446.037,4.259,425.862,6.432769166317553e-06,20.82819957251765,,3.6606504683856014,94.31015527288473,94.31015527288473,6032.002,6026.851000000001,1,1155.dat
6033.721,1.0,0.133994,0.767882,4.4641,446.002,4.2588,425.84,6.433866778382907e-06,20.826356002614986,,3.66060495988018,94.2981732396176,94.2981732396176,6033.721,6028.57,1,1155.dat
6035.441,1.0,0.133983,0.767774,4.4637,445.966,4.2586,425.817,6.4329618768328446e-06,20.827575627723782,,3.6605573811110657,94.28585007713042,94.28585007713042,6035.441,6030.29,1,1155.dat
6037.16,1.0,0.133962,0.767756,4.4634,445.93,4.2583,425.793,6.432811059907834e-06,20.824799415439276,,3.660507731852057,94.27352814615476,94.27352814615476,6037.16,6032.009,1,1155.dat
6038.879,1.0,0.133964,0.767768,4.463,445.893,4.2581,425.773,6.432911604524508e-06,20.824784830834314,,3.660466356027907,94.26086522242416,94.26086522242416,6038.879,6033.728,1,1155.dat
6040.599,1.0,0.133981,0.767785,4.4627,445.857,4.2579,425.749,6.433054042731463e-06,20.826966338232705,,3.660416703308804,94.24854578811357,94.24854578811357,6040.599,6035.448,1,1155.dat
6042.317,1.0,0.133993,0.767779,4.4623,445.823,4.2577,425.726,6.433003770423125e-06,20.82899447627507,,3.660369117681757,94.23691189709633,94.23691189709633,6042.317,6037.166,1,1155.dat
6044.037,1.0,0.133984,0.76788,4.462,445.789,4.2574,425.701,6.4338500209467955e-06,20.824855967078186,,3.6603173922076877,94.22527910390312,94.22527910390312,6044.037,6038.886,1,1155.dat
6045.757,1.0,0.133971,0.767824,4.4616,445.751,4.2571,425.675,6.433380812735651e-06,20.82435408374836,,3.6602635955415597,94.2122790457688,94.2122790457688,6045.757,6040.606,1,1155.dat
6047.475,1.0,0.133981,0.767782,4.4613,445.717,4.2569,425.655,6.433028906577293e-06,20.827047716669576,,3.660222211982826,94.20064857686651,94.20064857686651,6047.475,6042.3240000000005,1,1155.dat
6049.195,1.0,0.134007,0.767867,4.4609,445.682,4.2567,425.632,6.433741097612065e-06,20.82878343515218,,3.6601746192691738,94.1886771815742,94.1886771815742,6049.195,6044.044,1,1155.dat
6050.914,1.0,0.13399,0.76769,4.4606,445.648,4.2565,425.61,6.432258064516129e-06,20.830942828485455,,3.660129094181059,94.17704893946377,94.17704893946377,6050.914,6045.763,1,1155.dat
6052.632,1.0,0.133999,0.767805,4.4602,445.609,4.2563,425.586,6.4332216170925846e-06,20.829221807620424,,3.660079428638647,94.163712012617,94.163712012617,6052.632,6047.481,1,1155.dat
6054.351,1.0,0.133989,0.767756,4.4599,445.577,4.256,425.565,6.432811059907834e-06,20.828996647372342,,3.6600359697396416,94.15276997103342,94.15276997103342,6054.351,6049.2,1,1155.dat
6056.07,1.0,0.134013,0.767884,4.4595,445.545,4.2558,425.545,6.4338835358190195e-06,20.82925487443416,,3.6599945789674573,94.14182890092147,94.14182890092147,6056.07,6050.919,1,1155.dat
6057.788,1.0,0.134009,0.767939,4.4592,445.512,4.2556,425.52,6.434344365312107e-06,20.827141413575813,,3.6599428386573916,94.13054693971533,94.13054693971533,6057.788,6052.637,1,1155.dat
6059.508,1.0,0.133999,0.767871,4.4588,445.475,4.2554,425.496,6.433774612484289e-06,20.82743149565487,,3.6598931660310887,94.117898696291,94.117898696291,6059.508,6054.357,1,1155.dat
6061.225,1.0,0.133999,0.767847,4.4585,445.44,4.2551,425.475,6.433573523250942e-06,20.828082482577912,,3.6598497009331306,94.1059353365619,94.1059353365619,6061.225,6056.0740000000005,1,1155.dat
6062.944,1.0,0.133973,0.767718,4.4581,445.405,4.2549,425.45,6.432492668621701e-06,20.827540255666793,,3.6597979548825483,94.09397313833132,94.09397313833132,6062.944,6057.793000000001,1,1155.dat
6064.663,1.0,0.133983,0.767596,4.4578,445.37,4.2547,425.429,6.4314704650188525e-06,20.832405392941077,,3.659754486615386,94.08201210143017,94.08201210143017,6064.663,6059.512,1,1155.dat
6066.382,1.0,0.134002,0.76767,4.4575,445.337,4.2545,425.406,6.432090490155007e-06,20.833351179543296,,3.659706876852974,94.07073561588287,94.07073561588287,6066.382,6061.231,1,1155.dat
6068.102,1.0,0.133992,0.767683,4.4571,445.301,4.2542,425.385,6.432199413489737e-06,20.831443707884635,,3.6596634055538617,94.05843517239364,94.05843517239364,6068.102,6062.951,1,1155.dat
6069.822,1.0,0.133993,0.767626,4.4568,445.269,4.254,425.361,6.431721826560537e-06,20.83314602423576,,3.65961372229701,94.04750247585727,94.04750247585727,6069.822,6064.671,1,1155.dat
6071.541,1.0,0.133978,0.767687,4.4564,445.232,4.2538,425.339,6.432232928361961e-06,20.82915862845144,,3.6595681776508386,94.03486275494676,94.03486275494676,6071.541,6066.39,1,1155.dat
6073.261,1.0,0.133992,0.767753,4.4561,445.199,4.2536,425.32,6.4327859237536665e-06,20.829544397742502,,3.659528842359769,94.02359058453685,94.02359058453685,6073.261,6068.110000000001,1,1155.dat
6074.979,1.0,0.133991,0.76774,4.4557,445.166,4.2533,425.295,6.432677000418936e-06,20.829741644306665,,3.6594770835923938,94.01231944564063,94.01231944564063,6074.979,6069.828,1,1155.dat
6076.699,1.0,0.134005,0.767782,4.4554,445.135,4.2531,425.275,6.433028906577293e-06,20.83077846315751,,3.6594356751011885,94.00173234557926,94.00173234557926,6076.699,6071.548,1,1155.dat
6078.418,1.0,0.134012,0.767709,4.4551,445.099,4.2529,425.251,6.4324172601591956e-06,20.83384746043097,,3.6593859831782156,93.98943879075931,93.98943879075931,6078.418,6073.267,1,1155.dat
6080.137,1.0,0.134015,0.767827,4.4548,445.068,4.2527,425.227,6.433405948889821e-06,20.831112021327716,,3.659336289363953,93.97885365738605,93.97885365738605,6080.137,6074.986,1,1155.dat
6081.856,1.0,0.134017,0.76782,4.4544,445.035,4.2524,425.205,6.433347297863426e-06,20.831612812898857,,3.6592907350392805,93.96758661189037,93.96758661189037,6081.856,6076.705,1,1155.dat
6083.575,1.0,0.134008,0.767761,4.4541,444.997,4.2522,425.183,6.432852953498116e-06,20.831814588133543,,3.6592451791251115,93.95461371519787,93.95461371519787,6083.575,6078.424,1,1155.dat
6085.296,1.0,0.134012,0.767754,4.4537,444.962,4.252,425.157,6.432794302471722e-06,20.832626336039926,,3.6591913382679984,93.94266620361199,93.94266620361199,6085.296,6080.145,1,1155.dat
6087.016,1.0,0.13402,0.767681,4.4534,444.93,4.2518,425.138,6.432182656053624e-06,20.83585108918939,,3.6591519916220614,93.93174377886274,93.93174377886274,6087.016,6081.865,1,1155.dat
6088.735,1.0,0.133991,0.767723,4.4531,444.897,4.2516,425.119,6.432534562211982e-06,20.83020288567621,,3.6591126437902552,93.92048104308742,93.92048104308742,6088.735,6083.584,1,1155.dat
6090.454,1.0,0.134009,0.76771,4.4527,444.863,4.2513,425.092,6.432425638877251e-06,20.833353935730937,,3.6590567264101908,93.90887808980727,93.90887808980727,6090.454,6085.303,1,1155.dat
6092.174,1.0,0.134003,0.767681,4.4524,444.827,4.2511,425.069,6.432182656053624e-06,20.83320812941834,,3.6590090911972495,93.89659380168068,93.89659380168068,6092.174,6087.023,1,1155.dat
6093.894,1.0,0.133995,0.767638,4.452,444.793,4.2509,425.049,6.431822371177211e-06,20.833131306683615,,3.658967667860044,93.88499309944835,93.88499309944835,6093.894,6088.743,1,1155.dat
6095.614,1.0,0.134012,0.767654,4.4517,444.757,4.2507,425.028,6.431956430666108e-06,20.835340140219422,,3.6589241719413064,93.87271119443734,93.87271119443734,6095.614,6090.463,1,1155.dat
6097.334,1.0,0.134014,0.767649,4.4513,444.723,4.2504,425.002,6.431914537075828e-06,20.835786798393535,,3.658870317843444,93.8611127425978,93.8611127425978,6097.334,6092.183,1,1155.dat
6099.052,1.0,0.13401,0.767684,4.451,444.691,4.2502,424.983,6.432207792207793e-06,20.834214989500886,,3.6588309615207186,93.85019755091177,93.85019755091177,6099.052,6093.901,1,1155.dat
6100.771,1.0,0.13402,0.767784,4.4507,444.657,4.25,424.963,6.4330456640134065e-06,20.833055911558457,,3.6587895325306667,93.83860122027146,93.83860122027146,6100.771,6095.62,1,1155.dat
6102.491,1.0,0.134036,0.767741,4.4503,444.624,4.2498,424.938,6.432685379136992e-06,20.83671003632735,,3.658737744444026,93.82734700296626,93.82734700296626,6102.491,6097.34,1,1155.dat
6104.211,1.0,0.134025,0.767819,4.45,444.588,4.2496,424.92,6.433338919145371e-06,20.832883466025194,,3.6587004557493743,93.8150708486198,93.8150708486198,6104.211,6099.06,1,1155.dat
6105.932,1.0,0.134021,0.767807,4.4496,444.554,4.2494,424.897,6.433238374528698e-06,20.832587290816573,,3.658652807533784,93.80347782717335,93.80347782717335,6105.932,6100.781,1,1155.dat
6107.651,1.0,0.134017,0.767744,4.4493,444.519,4.2491,424.874,6.432710515291161e-06,20.833674961966487,,3.658605157578801,93.79154497520143,93.79154497520143,6107.651,6102.5,1,1155.dat
6109.369,1.0,0.134018,0.767581,4.449,444.488,4.2489,424.853,6.43134478424801e-06,20.8382545946291,,3.658561649578932,93.78097684400788,93.78097684400788,6109.369,6104.218,1,1155.dat
6111.088,1.0,0.134016,0.767633,4.4486,444.45,4.2487,424.831,6.43178047758693e-06,20.83653204070174,,3.658516068214011,93.7680235987266,93.7680235987266,6111.088,6105.937,1,1155.dat
6112.807,1.0,0.134019,0.767659,4.4483,444.42,4.2485,424.81,6.431998324256388e-06,20.836292741959646,,3.658472557244361,93.75779831561472,93.75779831561472,6112.807,6107.656,1,1155.dat
6114.527,1.0,0.134025,0.767658,4.4479,444.384,4.2483,424.789,6.4319899455383325e-06,20.837252721915227,,3.658429044824165,93.74552909752028,93.74552909752028,6114.527,6109.376,1,1155.dat
6116.246,1.0,0.134016,0.767654,4.4476,444.351,4.2481,424.769,6.431956430666108e-06,20.8359620349793,,3.6583876030752913,93.73428338902448,93.73428338902448,6116.246,6111.095,1,1155.dat
6117.966,1.0,0.134021,0.767616,4.4473,444.317,4.2479,424.748,6.431638039379975e-06,20.837770903681008,,3.658344087822735,93.72269797655943,93.72269797655943,6117.966,6112.8150000000005,1,1155.dat
6119.687,1.0,0.134024,0.767699,4.4469,444.281,4.2476,424.724,6.4323334729786344e-06,20.83598441576712,,3.6582943543289126,93.71043225835905,93.71043225835905,6119.687,6114.536,1,1155.dat
6121.407,1.0,0.134026,0.767763,4.4465,444.247,4.2474,424.704,6.432869710934227e-06,20.834558450980314,,3.658252908302987,93.69884909183946,93.69884909183946,6121.407,6116.256,1,1155.dat
6123.127,1.0,0.134017,0.767705,4.4462,444.213,4.2472,424.68,6.432383745286971e-06,20.834733328557192,,3.6582031713344345,93.68726701597201,93.68726701597201,6123.127,6117.976000000001,1,1155.dat
6124.846,1.0,0.134018,0.767571,4.4459,444.177,4.247,424.659,6.431260997067449e-06,20.83852607771789,,3.658159649932005,93.67500483012603,93.67500483012603,6124.846,6119.695,1,1155.dat
6126.567,1.0,0.13403,0.767698,4.4455,444.144,4.2468,424.639,6.432325094260579e-06,20.836944345302452,,3.658118199627931,93.66376556693415,93.66376556693415,6126.567,6121.416,1,1155.dat
6128.287,1.0,0.134034,0.76771,4.4452,444.112,4.2466,424.617,6.432425638877251e-06,20.83724049445754,,3.6580726027727994,93.65286786826653,93.65286786826653,6128.287,6123.136,1,1155.dat
6130.008,1.0,0.134037,0.767672,4.4449,444.079,4.2464,424.597,6.432107247591119e-06,20.838738354401354,,3.658031149703796,93.6416306278192,93.6416306278192,6130.008,6124.857,1,1155.dat
6131.728,1.0,0.134046,0.767745,4.4445,444.044,4.2461,424.575,6.432718894009217e-06,20.838156028368793,,3.657985549806989,93.62971346444013,93.62971346444013,6131.728,6126.577,1,1155.dat
6133.447,1.0,0.134032,0.767706,4.4442,444.01,4.2459,424.553,6.432392124005028e-06,20.837038136995155,,3.6579399483167263,93.61813789720327,93.61813789720327,6133.447,6128.296,1,1155.dat
