## This data file: /home/MIPT2025fall/kdlav/Desktop/lab11/251203kdlav/1155.dat
## Programs:   /home/MIPT2025fall/INFO/Labview subVI/InitDatafile-2409.vi /home/MIPT2025fall/kdlav/Desktop/lab11/251203kdlav/maket_lav.vi 
## Date: 03.12.2025 (Wed), 11:55:53.099
## StartTime[t0=6816000 msec]
## Time from 8am: 3353.099 s
##  t,s   E,V      Ux,V        U0,V        Ug,V     Pg,Torr  Uk,V     Pk,Torr
   5.151 +0.00E+0 -7.06871E-3 -4.23826E-2 7.7200E+0 771.571 7.6373E+0 763.661
   6.868 +0.00E+0 -7.07447E-3 -4.23929E-2 7.7201E+0 771.575 7.6372E+0 763.655
   8.586 +0.00E+0 -7.07230E-3 -4.24042E-2 7.7200E+0 771.571 7.6372E+0 763.657
  10.304 +0.00E+0 -7.07485E-3 -4.24003E-2 7.7201E+0 771.579 7.6372E+0 763.660
  12.021 +0.00E+0 -7.07438E-3 -4.23791E-2 7.7201E+0 771.577 7.6373E+0 763.662
  13.738 +0.00E+0 -7.07409E-3 -4.23954E-2 7.7201E+0 771.579 7.6372E+0 763.660
  15.456 +0.00E+0 -7.07494E-3 -4.23932E-2 7.7202E+0 771.587 7.6373E+0 763.661
  17.174 +0.00E+0 -7.07731E-3 -4.23930E-2 7.7202E+0 771.590 7.6372E+0 763.660
  18.891 +0.00E+0 -7.07353E-3 -4.23850E-2 7.7202E+0 771.590 7.6373E+0 763.663
  20.611 +0.00E+0 -7.07532E-3 -4.23936E-2 7.7202E+0 771.589 7.6373E+0 763.664
  22.330 +0.00E+0 -7.07494E-3 -4.23995E-2 7.7202E+0 771.591 7.6373E+0 763.663
  24.047 +0.00E+0 -7.07561E-3 -4.24014E-2 7.7202E+0 771.588 7.6373E+0 763.661
  25.765 +0.00E+0 -7.07674E-3 -4.23853E-2 7.7201E+0 771.574 7.6373E+0 763.661
  27.483 +0.00E+0 -7.07371E-3 -4.23947E-2 7.7199E+0 771.559 7.6372E+0 763.658
  29.201 +0.00E+0 -7.07154E-3 -4.23947E-2 7.7199E+0 771.552 7.6372E+0 763.659
  30.918 +0.00E+0 -7.07428E-3 -4.24014E-2 7.7198E+0 771.543 7.6373E+0 763.663
  32.636 +0.00E+0 -7.07400E-3 -4.24050E-2 7.7197E+0 771.539 7.6373E+0 763.661
  34.355 +0.00E+0 -7.07929E-3 -4.24335E-2 7.7197E+0 771.536 7.6373E+0 763.663
  36.074 +0.00E+0 -7.07778E-3 -4.24195E-2 7.7197E+0 771.540 7.6373E+0 763.663
  37.791 +0.00E+0 -7.07872E-3 -4.24003E-2 7.7198E+0 771.542 7.6373E+0 763.663
  39.509 +0.00E+0 -7.07863E-3 -4.24278E-2 7.7197E+0 771.542 7.6373E+0 763.661
  41.226 +0.00E+0 -7.07645E-3 -4.24182E-2 7.7198E+0 771.543 7.6373E+0 763.665
  42.944 +0.00E+0 -7.07929E-3 -4.24134E-2 7.7198E+0 771.544 7.6373E+0 763.662
  44.661 +0.00E+0 -7.07967E-3 -4.24517E-2 7.7198E+0 771.546 7.6373E+0 763.664
  46.379 +0.00E+0 -7.08326E-3 -4.24473E-2 7.7197E+0 771.540 7.6373E+0 763.661
  48.096 +0.00E+0 -7.08061E-3 -4.24450E-2 7.7198E+0 771.542 7.6373E+0 763.662
  49.814 +0.00E+0 -7.07730E-3 -4.24320E-2 7.7198E+0 771.543 7.6372E+0 763.660
  51.530 +0.00E+0 -7.08298E-3 -4.24247E-2 7.7197E+0 771.542 7.6373E+0 763.662
  53.249 +0.00E+0 -7.08212E-3 -4.24552E-2 7.7198E+0 771.543 7.6373E+0 763.661
  54.966 +0.00E+0 -7.08496E-3 -4.24446E-2 7.7198E+0 771.544 7.6372E+0 763.659
  56.683 +0.00E+0 -7.08439E-3 -4.24397E-2 7.7198E+0 771.548 7.6372E+0 763.659
  58.407 +0.00E+0 -7.08250E-3 -4.24324E-2 7.7198E+0 771.547 7.6372E+0 763.655
  60.125 +0.00E+0 -7.08278E-3 -4.24440E-2 7.7198E+0 771.547 7.6372E+0 763.656
  61.843 +0.00E+0 -7.08014E-3 -4.24235E-2 7.7198E+0 771.550 7.6372E+0 763.655
  63.560 +0.00E+0 -7.08420E-3 -4.24328E-2 7.7199E+0 771.554 7.6373E+0 763.661
  65.276 +0.00E+0 -7.08165E-3 -4.24322E-2 7.7199E+0 771.556 7.6372E+0 763.660
  66.995 +0.00E+0 -7.08250E-3 -4.24206E-2 7.7199E+0 771.558 7.6372E+0 763.659
  68.712 +0.00E+0 -7.08127E-3 -4.24398E-2 7.7199E+0 771.561 7.6372E+0 763.660
  70.429 +0.00E+0 -7.07938E-3 -4.24247E-2 7.7200E+0 771.563 7.6373E+0 763.660
  72.147 +0.00E+0 -7.08316E-3 -4.24531E-2 7.7200E+0 771.566 7.6373E+0 763.662
  73.864 +0.00E+0 -7.08430E-3 -4.24513E-2 7.7200E+0 771.568 7.6373E+0 763.663
  75.581 +0.00E+0 -7.08373E-3 -4.24509E-2 7.7200E+0 771.570 7.6372E+0 763.660
  77.299 +0.00E+0 -7.08628E-3 -4.24561E-2 7.7201E+0 771.577 7.6373E+0 763.664
  79.016 +0.00E+0 -7.08864E-3 -4.24622E-2 7.7201E+0 771.577 7.6373E+0 763.662
  80.735 +0.00E+0 -7.08590E-3 -4.24663E-2 7.7201E+0 771.576 7.6373E+0 763.662
  82.453 +0.00E+0 -7.08373E-3 -4.24448E-2 7.7201E+0 771.578 7.6373E+0 763.664
  84.171 +0.00E+0 -7.08647E-3 -4.24288E-2 7.7201E+0 771.579 7.6373E+0 763.661
  85.889 +0.00E+0 -7.08325E-3 -4.24568E-2 7.7201E+0 771.575 7.6373E+0 763.660
  87.605 +0.00E+0 -7.08845E-3 -4.24502E-2 7.7201E+0 771.578 7.6372E+0 763.658
  89.323 +0.00E+0 -7.08344E-3 -4.24546E-2 7.7201E+0 771.579 7.6373E+0 763.663
  91.041 +0.00E+0 -7.08373E-3 -4.24633E-2 7.7201E+0 771.580 7.6373E+0 763.662
  92.758 +0.00E+0 -7.08836E-3 -4.24684E-2 7.7202E+0 771.584 7.6373E+0 763.661
  94.475 +0.00E+0 -7.08609E-3 -4.24610E-2 7.7201E+0 771.580 7.6373E+0 763.664
  96.193 +0.00E+0 -7.08665E-3 -4.24650E-2 7.7201E+0 771.581 7.6373E+0 763.664
  97.910 +0.00E+0 -7.08845E-3 -4.24691E-2 7.7201E+0 771.575 7.6373E+0 763.663
  99.628 +0.00E+0 -7.08590E-3 -4.24788E-2 7.7201E+0 771.577 7.6373E+0 763.661
 101.345 +0.00E+0 -7.08647E-3 -4.24924E-2 7.7201E+0 771.577 7.6373E+0 763.662
 103.063 +0.00E+0 -7.08353E-3 -4.24517E-2 7.7201E+0 771.576 7.6372E+0 763.660
 104.780 +0.00E+0 -7.08476E-3 -4.24627E-2 7.7201E+0 771.574 7.6373E+0 763.662
 106.497 +0.00E+0 -7.09044E-3 -4.24764E-2 7.7201E+0 771.575 7.6372E+0 763.659
 108.214 +0.00E+0 -7.08996E-3 -4.24861E-2 7.7201E+0 771.575 7.6373E+0 763.662
 109.934 +0.00E+0 -7.08627E-3 -4.24786E-2 7.7201E+0 771.576 7.6373E+0 763.663
 111.651 +0.00E+0 -7.08429E-3 -4.24790E-2 7.7201E+0 771.574 7.6372E+0 763.659
 113.368 +0.00E+0 -7.08637E-3 -4.24957E-2 7.7201E+0 771.575 7.6373E+0 763.664
 115.087 +0.00E+0 -7.08798E-3 -4.24820E-2 7.7202E+0 771.585 7.6369E+0 763.622
 116.803 +0.00E+0 -7.08656E-3 -4.24990E-2 7.7201E+0 771.581 7.6364E+0 763.578
 118.521 +0.00E+0 -7.09289E-3 -4.24739E-2 7.7202E+0 771.586 7.6362E+0 763.556
 120.238 +0.00E+0 -7.08930E-3 -4.24977E-2 7.7203E+0 771.594 7.6362E+0 763.552
 121.958 +0.00E+0 -7.09090E-3 -4.25012E-2 7.7203E+0 771.596 7.6359E+0 763.523
 123.675 +0.00E+0 -7.08920E-3 -4.24924E-2 7.7203E+0 771.598 7.6356E+0 763.493
 125.394 +0.00E+0 -7.08864E-3 -4.24751E-2 7.7204E+0 771.603 7.6355E+0 763.484
 127.112 +0.00E+0 -7.09327E-3 -4.24856E-2 7.7203E+0 771.601 7.6354E+0 763.480
